0.9773920064594267,0.9620957584830723,0.9738551401477218,0.9575757575757575,0.948948948948949,0.9663608562691132
0.9860045754272642,0.9762769878378251,0.9810899160307001,0.9725738396624473,0.9741151611199155,0.9710373880989994
0.979814291481631,0.9386474499001357,0.9597436836591305,0.933392539964476,0.9358860195903829,0.9309123117803366
0.9916565738124075,0.9368228199818454,0.9545368214845806,0.9334763948497854,0.9560439560439561,0.9119496855345912
0.995020858565469,0.9300837877610373,0.9569690961614841,0.9284332688588007,0.9411764705882353,0.916030534351145
0.998519714708653,0.9760586225418143,0.988521675581731,0.9757174392935982,0.973568281938326,0.9778761061946902
0.9946171443951016,0.9090046728268368,0.9399383517605678,0.9065420560747663,0.9326923076923077,0.8818181818181818
0.9963665724666936,0.9382668154475601,0.9623712341210574,0.9370629370629371,0.9481132075471698,0.9262672811059908
0.9952900013457139,0.8863182691685401,0.969371677644171,0.8821548821548821,0.8291139240506329,0.9424460431654677
0.9991925716592652,0.9729291298124565,0.9861587463212924,0.9727272727272728,0.9727272727272728,0.9727272727272728
0.9989234288790203,0.9455847399680666,0.9788269465960049,0.9452054794520548,0.9324324324324325,0.9583333333333334
0.9991925716592652,0.9548173449227324,0.9917241869603434,0.9538461538461539,0.9253731343283582,0.9841269841269841
0.9971740008074284,0.7933842211770581,0.9073504774437545,0.7920792079207921,0.7692307692307693,0.8163265306122449
0.9989234288790203,0.9186364897190205,0.9589127441819317,0.9183673469387755,0.9183673469387755,0.9183673469387755
0.9990580002691428,0.9106075443630954,0.9726348609902843,0.9090909090909091,0.875,0.9459459459459459
0.9994617144395102,0.9386182793725737,0.9544778687114454,0.9375,0.967741935483871,0.9090909090909091
0.9998654286098776,0.9844422856950612,0.984375,0.9841269841269841,1.0,0.96875
0.9991925716592652,0.9072704462679329,0.9674716652136007,0.90625,0.8787878787878788,0.9354838709677419
0.9994617144395102,0.9384837079824513,0.9836682650392328,0.9375,0.9090909090909091,0.967741935483871
0.9997308572197551,0.96875,0.9998648831239021,0.967741935483871,0.9375,1.0
0.9993271430493877,0.9086387142664899,0.9797299486902511,0.9056603773584906,0.8571428571428571,0.96
0.9998654286098776,0.9750672856950612,0.975,0.9743589743589743,1.0,0.95
0.9993271430493877,0.8725702781378153,0.9248650654432601,0.8717948717948718,0.8947368421052632,0.85
0.9998654286098776,0.973751496221377,0.9736842105263157,0.972972972972973,1.0,0.9473684210526315
0.9997308572197551,0.95,0.9998651018481046,0.9473684210526315,0.9,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9991925716592652,0.8004037141703674,0.8,0.75,1.0,0.6
0.9997308572197551,0.9411764705882353,0.9998651564185546,0.9375,0.8823529411764706,1.0
0.9994617144395102,0.857411999923102,0.8571428571428572,0.8333333333333334,1.0,0.7142857142857143
0.9997308572197551,0.9333333333333333,0.9998651927743327,0.9285714285714286,0.8666666666666667,1.0
0.9995962858296327,0.9,0.9997978164173069,0.8888888888888888,0.8,1.0
0.9993271430493877,0.8250672856950612,0.9580637552230757,0.8148148148148148,0.7333333333333333,0.9166666666666666
0.9994617144395102,0.8184509609620632,0.8181818181818181,0.7777777777777778,1.0,0.6363636363636364
1.0,1.0,1.0,1.0,1.0,1.0
0.9998654286098776,0.9583333333333333,0.9999326145552561,0.9565217391304348,0.9166666666666666,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9993271430493877,0.6947135872246895,0.7777104104913322,0.6666666666666666,0.8333333333333334,0.5555555555555556
0.9997308572197551,0.88895617458395,0.9443770771579987,0.8888888888888888,0.8888888888888888,0.8888888888888888
1.0,1.0,1.0,1.0,1.0,1.0
0.9998654286098776,0.9375672856950612,0.9375,0.9333333333333333,1.0,0.875
0.9997308572197551,0.8750672856950612,0.9374326417890341,0.875,0.875,0.875
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9997308572197551,0.8334006190283946,0.9165993265993267,0.8333333333333334,0.8333333333333334,0.8333333333333334
1.0,1.0,1.0,1.0,1.0,1.0
0.9998654286098776,0.8750672856950612,0.875,0.8571428571428571,1.0,0.75
0.9998654286098776,0.8750672856950612,0.875,0.8571428571428571,1.0,0.75
0.9998654286098776,0.8334006190283946,0.8333333333333333,0.8,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,1.0
0.9997308572197551,0.5001345713901224,0.5,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9997308572197551,0.5001345713901224,0.5,0.0,0.0,0.0
0.9998654286098776,0.5000672856950612,0.5,0.0,0.0,0.0
0.9998654286098776,0.5000672856950612,0.5,0.0,0.0,0.0
0.9998654286098776,0.75,0.9999327052489906,0.6666666666666666,0.5,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9997308572197551,6.728569506122998e-05,0.4999327052489906,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9998654286098776,0.75,0.9999327052489906,0.6666666666666666,0.5,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9998654286098776,0.5000672856950612,0.5,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0
